LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
8713793803,12/23/2023 00:14:23.1423,,,dropboxstatus-idle@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p25x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x171DC,2
8713793904,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-idle@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p5x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1727B,0
8713794131,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 341,dropboxstatus-idle@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p5x.png,,,,,Update Resident Value,0x1727B,0
8713794304,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-idle@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p5x.png,,,,,Update Resident Value,0x1727B,0
8713794531,12/23/2023 00:14:23.1423,,,dropboxstatus-idle@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p5x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1727B,0
8713794646,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-idle@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p75x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17281,4
8713794864,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 436,dropboxstatus-idle@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p75x.png,,,,,Update Resident Value,0x17281,4
8713795037,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-idle@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p75x.png,,,,,Update Resident Value,0x17281,4
8713795272,12/23/2023 00:14:23.1423,,,dropboxstatus-idle@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@1p75x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17281,4
8713795373,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-idle@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2p5x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17357,0
8713795603,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 487,dropboxstatus-idle@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2p5x.png,,,,,Update Resident Value,0x17357,0
8713795776,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-idle@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2p5x.png,,,,,Update Resident Value,0x17357,0
8713796003,12/23/2023 00:14:23.1423,,,dropboxstatus-idle@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2p5x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17357,0
8713796112,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-idle@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1737A,6
8713796327,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 326,dropboxstatus-idle@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2x.png,,,,,Update Resident Value,0x1737A,6
8713796499,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-idle@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2x.png,,,,,Update Resident Value,0x1737A,6
8713796732,12/23/2023 00:14:23.1423,,,dropboxstatus-idle@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@2x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1737A,6
8713796833,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-idle@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@3x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1737D,4
8713797048,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 423,dropboxstatus-idle@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@3x.png,,,,,Update Resident Value,0x1737D,4
8713797228,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-idle@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@3x.png,,,,,Update Resident Value,0x1737D,4
8713797453,12/23/2023 00:14:23.1423,,,dropboxstatus-idle@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-idle@3x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1737D,4
8713797553,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1738A,2
8713797773,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 217,dropboxstatus-logo.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo.png,,,,,Update Resident Value,0x1738A,2
8713797944,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo.png,,,,,Update Resident Value,0x1738A,2
8713798175,12/23/2023 00:14:23.1423,,,dropboxstatus-logo.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1738A,2
8713798277,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p25x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1738A,4
8713798495,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 278,dropboxstatus-logo@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p25x.png,,,,,Update Resident Value,0x1738A,4
8713798676,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p25x.png,,,,,Update Resident Value,0x1738A,4
8713798903,12/23/2023 00:14:23.1423,,,dropboxstatus-logo@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p25x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1738A,4
8713799639,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p5x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1738A,6
8713799864,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 341,dropboxstatus-logo@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p5x.png,,,,,Update Resident Value,0x1738A,6
8713800037,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p5x.png,,,,,Update Resident Value,0x1738A,6
8713800275,12/23/2023 00:14:23.1423,,,dropboxstatus-logo@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p5x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1738A,6
8713800377,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p75x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x1738D,0
8713800595,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 436,dropboxstatus-logo@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p75x.png,,,,,Update Resident Value,0x1738D,0
8713800781,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p75x.png,,,,,Update Resident Value,0x1738D,0
8713801008,12/23/2023 00:14:23.1423,,,dropboxstatus-logo@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@1p75x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x1738D,0
8713801109,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2p5x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17390,0
8713801334,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 487,dropboxstatus-logo@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2p5x.png,,,,,Update Resident Value,0x17390,0
8713801556,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2p5x.png,,,,,Update Resident Value,0x17390,0
8713801791,12/23/2023 00:14:23.1423,,,dropboxstatus-logo@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2p5x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17390,0
8713801892,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17390,4
8713802107,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 326,dropboxstatus-logo@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2x.png,,,,,Update Resident Value,0x17390,4
8713802291,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2x.png,,,,,Update Resident Value,0x17390,4
8713802516,12/23/2023 00:14:23.1423,,,dropboxstatus-logo@2x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@2x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17390,4
8713803272,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-logo@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@3x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17392,4
8713803487,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 423,dropboxstatus-logo@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@3x.png,,,,,Update Resident Value,0x17392,4
8713803659,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-logo@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@3x.png,,,,,Update Resident Value,0x17392,4
8713803892,12/23/2023 00:14:23.1423,,,dropboxstatus-logo@3x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-logo@3x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17392,4
8713803995,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-longnotification.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17392,6
8713804216,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 241,dropboxstatus-longnotification.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification.png,,,,,Update Resident Value,0x17392,6
8713804412,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-longnotification.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification.png,,,,,Update Resident Value,0x17392,6
8713804641,12/23/2023 00:14:23.1423,,,dropboxstatus-longnotification.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17392,6
8713804746,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-longnotification@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p25x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17393,0
8713804981,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 309,dropboxstatus-longnotification@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p25x.png,,,,,Update Resident Value,0x17393,0
8713805157,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-longnotification@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p25x.png,,,,,Update Resident Value,0x17393,0
8713805398,12/23/2023 00:14:23.1423,,,dropboxstatus-longnotification@1p25x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p25x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17393,0
8713805502,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-longnotification@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p5x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17393,2
8713805728,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 346,dropboxstatus-longnotification@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p5x.png,,,,,Update Resident Value,0x17393,2
8713805912,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-longnotification@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p5x.png,,,,,Update Resident Value,0x17393,2
8713806145,12/23/2023 00:14:23.1423,,,dropboxstatus-longnotification@1p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p5x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17393,2
8713806250,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-longnotification@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p75x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17393,4
8713806485,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 394,dropboxstatus-longnotification@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p75x.png,,,,,Update Resident Value,0x17393,4
8713806661,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-longnotification@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p75x.png,,,,,Update Resident Value,0x17393,4
8713806951,12/23/2023 00:14:23.1423,,,dropboxstatus-longnotification@1p75x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@1p75x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17393,4
8713807055,12/23/2023 00:14:23.1423,File Creation,,dropboxstatus-longnotification@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@2p5x.png,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Initialize File Record Segment,0x17394,0
8713807281,12/23/2023 00:14:23.1423,Writing Content of Resident File,Writing Size : 468,dropboxstatus-longnotification@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@2p5x.png,,,,,Update Resident Value,0x17394,0
8713807465,12/23/2023 00:14:23.1423,Time Reversal Event,ModifiedTime : 2023-12-23 00:14:23 -> 2000-01-01 08:00:00(Zero in 100-nanoseconds),dropboxstatus-longnotification@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@2p5x.png,,,,,Update Resident Value,0x17394,0
8713807698,12/23/2023 00:14:23.1423,,,dropboxstatus-longnotification@2p5x.png,\Program Files (x86)\Dropbox\Client\189.4.8395\images\03_Tray_Icon\win\light\dropboxstatus-longnotification@2p5x.png,12/23/2023 00:14:23.1423,01/01/2000 08:00:00.00,12/23/2023 00:14:23.1423,12/23/2023 00:14:23.1423,Update Resident Value,0x17394,0
