lsn,eventtime(utc+8),event,detail,file/directory name,full path,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,target vcn,cluster index,is_timestomped,is_suspicious_execution
10051277598,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051278232,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:41 -> 2023-12-26 00:06:42,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051278622,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:42,12/26/23 0:06:42,12/26/23 0:06:42,Deallocate File Record Segment,0x703,4,0,0
10051278807,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:42,12/26/23 0:06:42,12/26/23 0:06:42,Initialize File Record Segment,0x703,4,0,0
10051279042,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051279973,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:42,12/26/23 0:06:42,12/26/23 0:06:42,Deallocate File Record Segment,0x703,4,0,0
10051280152,,Updating Modified Time,ModifiedTime : 2023-12-25 17:02:08 -> 2023-12-26 00:06:42,RUNTIMEBROKER.EXE-C118A390.pf <Guessed>,\Windows\Prefetch\RUNTIMEBROKER.EXE-C118A390.pf,,,,,Update Resident Value,0x71E5,0,0,0
10051280432,,Writing Content of Non-Resident File,Data Runs(in Volume) : 85085(3),,,,,,,Update Mapping Pairs,0x71E5,0,0,0
10051280973,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:09 -> 2023-12-26 00:06:43,RUNTIMEBROKER.EXE-5A3B22F7.pf <Guessed>,\Windows\Prefetch\RUNTIMEBROKER.EXE-5A3B22F7.pf,,,,,Update Resident Value,0x1F5,6,0,0
10051281240,,Writing Content of Non-Resident File,Data Runs(in Volume) : 6708(2),,,,,,,Update Mapping Pairs,0x1F5,6,0,0
10051281515,,Updating Modified Time,ModifiedTime : 2023-12-25 23:57:08 -> 2023-12-26 00:06:43,RUNTIMEBROKER.EXE-D0305CF6.pf <Guessed>,\Windows\Prefetch\RUNTIMEBROKER.EXE-D0305CF6.pf,,,,,Update Resident Value,0xD3,4,0,0
10051281782,,Writing Content of Non-Resident File,Data Runs(in Volume) : 35796(6),,,,,,,Update Mapping Pairs,0xD3,4,0,0
10051282063,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Initialize File Record Segment,0x703,4,0,0
10051282290,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051282924,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:42 -> 2023-12-26 00:06:43,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051283310,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Deallocate File Record Segment,0x703,4,0,0
10051283503,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Initialize File Record Segment,0x703,4,0,0
10051283730,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051284657,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Deallocate File Record Segment,0x703,4,0,0
10051284761,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:31 -> 2023-12-26 00:06:39,Temp <Guessed>,\Windows\Temp,,,,,Update Resident Value,0x588,6,0,0
10051285222,,Updating MFTModified Time,MFTModifiedTime : 2023-12-26 00:02:05 -> 2023-12-26 00:06:43,Temp <Guessed>,\ProgramData\Microsoft\Windows\WER\Temp,,,,,Update Resident Value,0x17C,0,0,0
10051285450,12/26/23 0:06:43,File Creation,,da4b7a0a-a38f-4a68-8d43-88af5e18b4c1,\ProgramData\Microsoft\Windows\WER\Temp\da4b7a0a-a38f-4a68-8d43-88af5e18b4c1,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Initialize File Record Segment,0x703,4,0,0
10051285653,12/26/23 0:06:43,Updating Modified Time,ModifiedTime : 2023-12-26 00:02:05 -> 2023-12-26 00:06:43,Temp <Guessed>,\ProgramData\Microsoft\Windows\WER\Temp,,,,,Update Resident Value,0x17C,0,0,0
10051285995,12/26/23 0:06:43,File Creation,,49e5112b-857d-49bc-a7ef-ec037121d968,\ProgramData\Microsoft\Windows\WER\Temp\49e5112b-857d-49bc-a7ef-ec037121d968,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Initialize File Record Segment,0x3004,0,0,0
10051286267,12/26/23 0:06:43,File Deletion,,49e5112b-857d-49bc-a7ef-ec037121d968,\ProgramData\Microsoft\Windows\WER\Temp\49e5112b-857d-49bc-a7ef-ec037121d968,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Deallocate File Record Segment,0x3004,0,0,0
10051290635,12/26/23 0:06:43,File Deletion,,da4b7a0a-a38f-4a68-8d43-88af5e18b4c1,\ProgramData\Microsoft\Windows\WER\Temp\da4b7a0a-a38f-4a68-8d43-88af5e18b4c1,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Deallocate File Record Segment,0x703,4,0,0
10051291092,12/26/23 0:06:43,File Creation,,792fb450-55e4-4673-99c1-beca665c32a9,\ProgramData\Microsoft\Windows\WER\Temp\792fb450-55e4-4673-99c1-beca665c32a9,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Initialize File Record Segment,0x703,4,0,0
10051291588,12/26/23 0:06:43,File Creation,,a7dcfd8a-0cc4-4e0b-ac1c-1a39f37f9725,\ProgramData\Microsoft\Windows\WER\Temp\a7dcfd8a-0cc4-4e0b-ac1c-1a39f37f9725,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Initialize File Record Segment,0x3004,0,0,0
10051291844,,File Deletion,,a7dcfd8a-0cc4-4e0b-ac1c-1a39f37f9725,\ProgramData\Microsoft\Windows\WER\Temp\a7dcfd8a-0cc4-4e0b-ac1c-1a39f37f9725,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Deallocate File Record Segment,0x3004,0,0,0
10051292049,,File Deletion,,792fb450-55e4-4673-99c1-beca665c32a9,\ProgramData\Microsoft\Windows\WER\Temp\792fb450-55e4-4673-99c1-beca665c32a9,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,12/26/23 0:06:43,Deallocate File Record Segment,0x703,4,0,0
10051292336,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Initialize File Record Segment,0x703,4,0,0
10051292563,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051293205,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:43 -> 2023-12-26 00:06:44,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051293583,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Deallocate File Record Segment,0x703,4,0,0
10051293776,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Initialize File Record Segment,0x703,4,0,0
10051294003,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051294929,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Deallocate File Record Segment,0x703,4,0,0
10051295121,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:39 -> 2023-12-26 00:06:44,AvEmUpdate.log <Guessed>,\ProgramData\Avast Software\Persistent Data\Avast\Logs\AvEmUpdate.log,,,,,Update Resident Value,0x15418,4,0,0
10051296264,,Updating Modified Time,ModifiedTime : 2023-12-25 23:03:34 -> 2023-12-26 00:06:44,Avast Emergency Update <Guessed>,\Windows\System32\Tasks\Avast Emergency Update,,,,,Update Resident Value,0x622D,2,0,0
10051296684,,Writing Content of Non-Resident File,Data Runs(in Volume) : 102873(1),,,,,,,Update Mapping Pairs,0x622D,2,0,0
10051298993,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:33 -> 2023-12-26 00:06:44,settings.dat <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.ContentDeliveryManager_cw5n1h2txyewy\Settings\settings.dat,,,,,Update Resident Value,0x698B,6,0,0
10051299227,,Updating Modified Time,ModifiedTime : 2023-12-25 16:58:59 -> 2023-12-26 00:06:44,RUNTIMEBROKER.EXE-C58960EF.pf <Guessed>,\Windows\Prefetch\RUNTIMEBROKER.EXE-C58960EF.pf,,,,,Update Resident Value,0xA44,6,0,0
10051299502,,Writing Content of Non-Resident File,Data Runs(in Volume) : 1033539(4),,,,,,,Update Mapping Pairs,0xA44,6,0,0
10051299775,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Initialize File Record Segment,0x703,4,0,0
10051300010,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051301030,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Deallocate File Record Segment,0x703,4,0,0
10051301215,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Initialize File Record Segment,0x703,4,0,0
10051301450,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051302368,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:44,12/26/23 0:06:44,12/26/23 0:06:44,Deallocate File Record Segment,0x703,4,0,0
10051302561,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:45,12/26/23 0:06:45,12/26/23 0:06:45,Initialize File Record Segment,0x703,4,0,0
10051302788,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051303432,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:44 -> 2023-12-26 00:06:45,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051303810,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:45,12/26/23 0:06:45,12/26/23 0:06:45,Deallocate File Record Segment,0x703,4,0,0
10051304003,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:45,12/26/23 0:06:45,12/26/23 0:06:45,Initialize File Record Segment,0x703,4,0,0
10051304279,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051305208,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:45,12/26/23 0:06:45,12/26/23 0:06:45,Deallocate File Record Segment,0x703,4,0,0
10051312545,,# Check Point,,,,,,,,Compensation Log Record,0x571AC8EE,2,0,0
10051312565,,,,FeatureConfig.json,\ProgramData\Microsoft\Windows\OneSettings\FeatureConfig.json,12/16/22 17:36:09,12/25/23 15:48:33,12/25/23 15:48:33,12/26/23 0:06:46,Update Resident Value,0x6ED1,6,0,0
10051312755,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,Initialize File Record Segment,0x703,4,0,0
10051312982,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051313620,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:45 -> 2023-12-26 00:06:46,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051314006,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,Deallocate File Record Segment,0x703,4,0,0
10051314199,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,Initialize File Record Segment,0x703,4,0,0
10051314426,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051315509,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,Deallocate File Record Segment,0x703,4,0,0
10051315688,12/26/23 0:06:46,File Creation,,config.dbx-journal,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx-journal,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,Initialize File Record Segment,0x703,4,0,0
10051315905,,Writing Content of Resident File,Writing Size : 512,config.dbx-journal,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx-journal,,,,,Update Resident Value,0x703,4,0,0
10051316504,,Updating Modified Time,ModifiedTime : 2023-12-26 00:05:42 -> 2023-12-26 00:06:46,config.dbx <Guessed>,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx,,,,,Update Resident Value,0x14B08,0,0,0
10051316854,,File Deletion,,config.dbx-journal,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx-journal,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,12/26/23 0:06:46,Deallocate File Record Segment,0x703,4,0,0
10051317033,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Initialize File Record Segment,0x703,4,0,0
10051317268,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051317902,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:46 -> 2023-12-26 00:06:47,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051318288,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Deallocate File Record Segment,0x703,4,0,0
10051318473,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Initialize File Record Segment,0x703,4,0,0
10051318700,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051319626,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Deallocate File Record Segment,0x703,4,0,0
10051319819,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Initialize File Record Segment,0x703,4,0,0
10051320095,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051321118,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Deallocate File Record Segment,0x703,4,0,0
10051321303,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Initialize File Record Segment,0x703,4,0,0
10051321538,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051322469,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:47,12/26/23 0:06:47,12/26/23 0:06:47,Deallocate File Record Segment,0x703,4,0,0
10051322654,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:48,12/26/23 0:06:48,12/26/23 0:06:48,Initialize File Record Segment,0x703,4,0,0
10051322889,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051323523,,Updating Modified Time,ModifiedTime : 2023-12-26 00:06:47 -> 2023-12-26 00:06:48,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6,0,0
10051323912,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:48,12/26/23 0:06:48,12/26/23 0:06:48,Deallocate File Record Segment,0x703,4,0,0
10051324097,12/26/23 0:04:31,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:48,12/26/23 0:06:48,12/26/23 0:06:48,Initialize File Record Segment,0x703,4,0,0
10051324324,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0x703,4,0,0
10051325250,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:06:48,12/26/23 0:06:48,12/26/23 0:06:48,Deallocate File Record Segment,0x703,4,0,0
