lsn,eventtime,event,filedirectoryname,fullpath,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,targetvcn,clusterindex,missingfullpathflaglsn
10050205919,12/26/23 0:04:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/26/23 0:04:30,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Deallocate File Record Segment,0xA57,4,0
10050207689,12/26/23 0:04:31,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xA57,4,0
10050209154,12/26/23 0:04:31,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Deallocate File Record Segment,0xA57,4,0
10050209347,12/26/23 0:04:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/26/23 0:04:30,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xA57,4,0
10050210730,12/26/23 0:04:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/26/23 0:04:30,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Deallocate File Record Segment,0xA57,4,0
10050210923,12/26/23 0:04:31,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xA57,4,0
10050212080,12/26/23 0:04:31,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Deallocate File Record Segment,0xA57,4,0
10050212377,12/26/23 0:04:37,Directory Creation,8655188c-8550-4a76-afc5-c4d1707c9092,\Users\blueangel\AppData\Local\Temp\8655188c-8550-4a76-afc5-c4d1707c9092,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xA57,4,0
10050213065,12/26/23 0:04:37,File Creation,msys-main-d20231226-t010437-p10184-id0.log,\Users\blueangel\AppData\LocalLow\Messenger\zeratul_logs\msys-main-d20231226-t010437-p10184-id0.log,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xC6E,4,0
10050213487,12/26/23 0:04:37,File Creation,11a8ccd2-750d-4e27-adcc-6ad1a2db8ad7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\11a8ccd2-750d-4e27-adcc-6ad1a2db8ad7.tmp,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xC81,6,0
10050214433,12/26/23 0:04:37,File Creation,Preferences~RF10a3c.TMP,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\Preferences~RF10a3c.TMP,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xD27,2,0
10050214775,12/26/23 0:04:37,File Deletion,Preferences~RF10a3c.TMP,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\Preferences~RF10a3c.TMP,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Deallocate File Record Segment,0xD27,2,0
10050216096,12/26/23 0:04:37,File Deletion,Preferences~RF10a3c.TMP,\Users\blueangel\AppData\Roaming\Evernote\Partitions\name\Preferences~RF10a3c.TMP,12/16/22 17:32:19,12/25/23 16:57:40,12/26/23 0:04:37,12/26/23 0:04:27,Deallocate File Record Segment,0xA58,0,0
10050216652,12/26/23 0:04:37,File Creation,fba_ads_0_47ff1519-8ec7-551e-38ac-4e5256a921bf.json,\Users\blueangel\AppData\Roaming\Messenger\fba_ads_0_47ff1519-8ec7-551e-38ac-4e5256a921bf.json,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xA58,0,0
10050218448,12/26/23 0:04:37,File Creation,d863aa00-e831-4ca7-a2d8-11351677c750.tmp,\Users\blueangel\AppData\Roaming\Evernote\d863aa00-e831-4ca7-a2d8-11351677c750.tmp,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xD27,2,0
10050219294,12/26/23 0:04:37,File Creation,Preferences~RF10a7a.TMP,\Users\blueangel\AppData\Roaming\Evernote\Preferences~RF10a7a.TMP,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Initialize File Record Segment,0xDDD,0,0
10050219644,12/26/23 0:04:37,File Deletion,Preferences~RF10a7a.TMP,\Users\blueangel\AppData\Roaming\Evernote\Preferences~RF10a7a.TMP,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,12/26/23 0:04:37,Deallocate File Record Segment,0xDDD,0,0
10050220974,12/16/22 17:32:19,File Deletion,Preferences~RF10a7a.TMP,\Users\blueangel\AppData\Roaming\Evernote\Preferences~RF10a7a.TMP,12/16/22 17:32:19,12/25/23 16:57:52,12/26/23 0:04:37,12/26/23 0:04:27,Deallocate File Record Segment,0x840,0,0
10050222239,12/26/23 0:04:30,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/26/23 0:04:30,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x840,0,0
10050223490,12/26/23 0:04:30,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/26/23 0:04:30,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Deallocate File Record Segment,0x840,0,0
10050224446,12/26/23 0:04:38,File Deletion,last_run_lifecycle.dat,\Users\blueangel\AppData\Local\CiscoSpark\last_run_lifecycle.dat,12/20/22 21:41:53,12/25/23 16:53:57,12/25/23 16:57:37,12/25/23 16:53:57,Deallocate File Record Segment,0x7D4,0,0
10050225537,12/26/23 0:04:38,File Deletion,last_run_current_log.txt,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,12/20/22 21:41:53,12/25/23 16:53:57,12/25/23 16:57:37,12/25/23 16:53:57,Deallocate File Record Segment,0x7CB,4,0
10050226457,12/26/23 0:04:38,Directory Creation,logArchive,\Users\blueangel\AppData\Local\CiscoSpark\logArchive,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x7CB,4,0
10050226804,12/26/23 0:04:38,File Creation,last_run_current_log.txt,last_run_current_log.txt,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x7D4,0,1
10050227526,12/26/23 0:04:38,File Creation,logArchive_2023-12-26_01-04-38.zip,\Users\blueangel\AppData\Local\CiscoSpark\logArchive_2023-12-26_01-04-38.zip,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x840,0,0
10050229364,12/26/23 0:04:38,File Deletion,last_run_current_log.txt,last_run_current_log.txt,12/26/23 0:04:38,12/26/23 0:01:57,12/26/23 0:04:38,12/26/23 0:04:38,Deallocate File Record Segment,0x7D4,0,1
10050230139,12/26/23 0:04:38,Directory Deletion,logArchive,\Users\blueangel\AppData\Local\CiscoSpark\logArchive,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Deallocate File Record Segment,0x7CB,4,0
10050230410,12/21/23 14:52:20,File Deletion,logArchive_2023-12-21_15-52-20.zip,\Users\blueangel\AppData\Local\CiscoSpark\logArchive_2023-12-21_15-52-20.zip,12/21/23 14:52:20,12/21/23 14:52:20,12/21/23 14:52:20,12/21/23 14:52:20,Deallocate File Record Segment,0x7B1E,4,0
10050230586,12/20/22 21:41:53,File Creation,current_log.txt,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,12/20/22 21:41:53,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x7CB,4,0
10050232503,12/26/23 0:04:38,File Creation,LOG.old~RF10d97.TMP,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\IndexedDB\app_evernote_0.indexeddb.leveldb\LOG.old~RF10d97.TMP,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x7D4,0,0
10050232874,12/26/23 0:04:38,File Deletion,LOG.old~RF10d97.TMP,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\IndexedDB\app_evernote_0.indexeddb.leveldb\LOG.old~RF10d97.TMP,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Deallocate File Record Segment,0x7D4,0,0
10050234040,12/16/22 17:32:47,File Deletion,LOG.old~RF10d97.TMP,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\IndexedDB\app_evernote_0.indexeddb.leveldb\LOG.old~RF10d97.TMP,12/16/22 17:32:47,12/25/23 16:57:41,12/26/23 0:04:38,12/25/23 16:57:44,Deallocate File Record Segment,0x1C2D,6,0
10050234185,12/16/22 17:32:47,File Creation,LOG,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\IndexedDB\app_evernote_0.indexeddb.leveldb\LOG,12/16/22 17:32:47,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0x7D4,0,0
10050236350,12/26/23 0:04:31,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0xDDD,0,0
10050237605,12/26/23 0:04:31,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Deallocate File Record Segment,0xDDD,0,0
10050237790,12/26/23 0:04:31,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Initialize File Record Segment,0xDDD,0,0
10050238943,12/26/23 0:04:31,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/26/23 0:04:31,12/26/23 0:04:38,12/26/23 0:04:38,12/26/23 0:04:38,Deallocate File Record Segment,0xDDD,0,0
10050241075,12/26/23 0:04:39,File Creation,js-main-d20231226-t010439-p10184-id0.log,\Users\blueangel\AppData\LocalLow\Messenger\zeratul_logs\js-main-d20231226-t010439-p10184-id0.log,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Initialize File Record Segment,0xDDD,0,0
10050243658,12/26/23 0:04:39,File Creation,7817cc8a-3da0-403f-8be1-cf549ace143b-start.dbt,\Users\blueangel\AppData\Local\Dropbox\QuitReports\7817cc8a-3da0-403f-8be1-cf549ace143b-start.dbt,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Initialize File Record Segment,0xE27,0,0
10050245732,12/26/23 0:04:39,File Creation,7817cc8a-3da0-403f-8be1-cf549ace143b.dbt,\Users\blueangel\AppData\Local\Dropbox\QuitReports\7817cc8a-3da0-403f-8be1-cf549ace143b.dbt,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Initialize File Record Segment,0xE2D,0,0
10050245959,12/26/23 0:04:39,File Creation,spark_shared_store.db-journal,\Users\blueangel\AppData\Local\CiscoSpark\spark_shared_store.db-journal,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Initialize File Record Segment,0xE2E,4,0
10050247269,12/26/23 0:04:39,File Deletion,spark_shared_store.db-journal,\Users\blueangel\AppData\Local\CiscoSpark\spark_shared_store.db-journal,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Deallocate File Record Segment,0xE2E,4,0
10050248297,12/26/23 0:04:39,File Creation,webex_pre_login_store.db-journal,\Users\blueangel\AppData\Local\CiscoSpark\webex_pre_login_store.db-journal,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Initialize File Record Segment,0xE2E,4,0
10050248947,12/20/22 21:41:53,File Creation,lifecycle.dat,\Users\blueangel\AppData\Local\CiscoSpark\lifecycle.dat,12/20/22 21:41:53,12/26/23 0:04:39,12/26/23 0:04:39,12/26/23 0:04:39,Initialize File Record Segment,0xE2F,0,0
