lsn,eventtime,event,filedirectoryname,fullpath,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,targetvcn,clusterindex,missingfullpathflaglsn
10006838280,12/25/23 22:20:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:20:43,12/25/23 22:20:51,12/25/23 22:20:51,12/25/23 22:20:51,Initialize File Record Segment,0x2FB7,6,0
10006839576,12/25/23 22:20:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:20:43,12/25/23 22:20:51,12/25/23 22:20:51,12/25/23 22:20:51,Deallocate File Record Segment,0x2FB7,6,0
10006848399,12/25/23 22:21:13,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:13,12/25/23 22:21:13,12/25/23 22:21:13,Initialize File Record Segment,0x2FB7,6,0
10006849654,12/25/23 22:21:13,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:13,12/25/23 22:21:13,12/25/23 22:21:13,Deallocate File Record Segment,0x2FB7,6,0
10006853733,12/25/23 22:21:13,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:18,12/25/23 22:21:18,12/25/23 22:21:18,Initialize File Record Segment,0x2FB7,6,0
10006854967,12/25/23 22:21:13,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:18,12/25/23 22:21:18,12/25/23 22:21:18,Deallocate File Record Segment,0x2FB7,6,0
10006855152,12/25/23 22:21:13,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:18,12/25/23 22:21:18,12/25/23 22:21:18,Initialize File Record Segment,0x2FB7,6,0
10006856410,12/25/23 22:21:13,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:18,12/25/23 22:21:18,12/25/23 22:21:18,Deallocate File Record Segment,0x2FB7,6,0
10006856769,12/25/23 22:21:22,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:21:22,12/25/23 22:21:22,12/25/23 22:21:22,12/25/23 22:21:22,Initialize File Record Segment,0x2FB7,6,0
10006858016,12/25/23 22:21:22,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:21:22,12/25/23 22:21:22,12/25/23 22:21:22,12/25/23 22:21:22,Deallocate File Record Segment,0x2FB7,6,0
10006858201,12/25/23 22:21:13,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:22,12/25/23 22:21:22,12/25/23 22:21:22,Initialize File Record Segment,0x2FB7,6,0
10006859456,12/25/23 22:21:13,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:13,12/25/23 22:21:22,12/25/23 22:21:22,12/25/23 22:21:22,Deallocate File Record Segment,0x2FB7,6,0
10006873054,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:43,12/25/23 22:21:43,12/25/23 22:21:43,Initialize File Record Segment,0x2FB7,6,0
10006874309,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:43,12/25/23 22:21:43,12/25/23 22:21:43,Deallocate File Record Segment,0x2FB7,6,0
10006878470,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:48,12/25/23 22:21:48,12/25/23 22:21:48,Initialize File Record Segment,0x2FB7,6,0
10006879706,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:48,12/25/23 22:21:48,12/25/23 22:21:48,Deallocate File Record Segment,0x2FB7,6,0
10006879899,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:48,12/25/23 22:21:48,12/25/23 22:21:48,Initialize File Record Segment,0x2FB7,6,0
10006881146,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:49,12/25/23 22:21:49,12/25/23 22:21:49,Deallocate File Record Segment,0x2FB7,6,0
10006885552,12/25/23 22:21:52,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:21:52,12/25/23 22:21:52,12/25/23 22:21:52,12/25/23 22:21:52,Initialize File Record Segment,0x2FB7,6,0
10006886786,12/25/23 22:21:52,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:21:52,12/25/23 22:21:52,12/25/23 22:21:52,12/25/23 22:21:52,Deallocate File Record Segment,0x2FB7,6,0
10006886979,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:52,12/25/23 22:21:52,12/25/23 22:21:52,Initialize File Record Segment,0x2FB7,6,0
10006888275,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:21:52,12/25/23 22:21:52,12/25/23 22:21:52,Deallocate File Record Segment,0x2FB7,6,0
10006893158,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:05,12/25/23 22:22:05,12/25/23 22:22:05,Initialize File Record Segment,0x2FB7,6,0
10006894405,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:05,12/25/23 22:22:05,12/25/23 22:22:05,Deallocate File Record Segment,0x2FB7,6,0
10006894600,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:05,12/25/23 22:22:05,12/25/23 22:22:05,Initialize File Record Segment,0x2FB7,6,0
10006895833,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:05,12/25/23 22:22:05,12/25/23 22:22:05,Deallocate File Record Segment,0x2FB7,6,0
10006900160,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:13,12/25/23 22:22:13,12/25/23 22:22:13,Initialize File Record Segment,0x2FB7,6,0
10006901404,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:13,12/25/23 22:22:13,12/25/23 22:22:13,Deallocate File Record Segment,0x2FB7,6,0
10006901589,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:19,12/25/23 22:22:19,12/25/23 22:22:19,Initialize File Record Segment,0x2FB7,6,0
10006902849,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:19,12/25/23 22:22:19,12/25/23 22:22:19,Deallocate File Record Segment,0x2FB7,6,0
10006903034,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:19,12/25/23 22:22:19,12/25/23 22:22:19,Initialize File Record Segment,0x2FB7,6,0
10006904283,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:19,12/25/23 22:22:19,12/25/23 22:22:19,Deallocate File Record Segment,0x2FB7,6,0
10006908505,12/25/23 22:22:23,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:22:23,12/25/23 22:22:23,12/25/23 22:22:23,12/25/23 22:22:23,Initialize File Record Segment,0x2FB7,6,0
10006909753,12/25/23 22:22:23,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:22:23,12/25/23 22:22:23,12/25/23 22:22:23,12/25/23 22:22:23,Deallocate File Record Segment,0x2FB7,6,0
10006909938,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:23,12/25/23 22:22:23,12/25/23 22:22:23,Initialize File Record Segment,0x2FB7,6,0
10006911194,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:23,12/25/23 22:22:23,12/25/23 22:22:23,Deallocate File Record Segment,0x2FB7,6,0
10006915521,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:33,12/25/23 22:22:33,12/25/23 22:22:33,Initialize File Record Segment,0x2FB7,6,0
10006916776,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:33,12/25/23 22:22:33,12/25/23 22:22:33,Deallocate File Record Segment,0x2FB7,6,0
10006926070,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:43,12/25/23 22:22:43,12/25/23 22:22:43,Initialize File Record Segment,0x2FB7,6,0
10006927322,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:43,12/25/23 22:22:43,12/25/23 22:22:43,Deallocate File Record Segment,0x2FB7,6,0
10006927515,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:49,12/25/23 22:22:49,12/25/23 22:22:49,Initialize File Record Segment,0x2FB7,6,0
10006928797,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:49,12/25/23 22:22:49,12/25/23 22:22:49,Deallocate File Record Segment,0x2FB7,6,0
10006928990,12/25/23 22:21:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:49,12/25/23 22:22:49,12/25/23 22:22:49,Initialize File Record Segment,0x2FB7,6,0
10006930223,12/25/23 22:21:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:21:43,12/25/23 22:22:49,12/25/23 22:22:49,12/25/23 22:22:49,Deallocate File Record Segment,0x2FB7,6,0
10006934384,12/25/23 22:22:53,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:22:53,12/25/23 22:22:53,12/25/23 22:22:53,12/25/23 22:22:53,Initialize File Record Segment,0x2FB7,6,0
10006935641,12/25/23 22:22:53,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:22:53,12/25/23 22:22:53,12/25/23 22:22:53,12/25/23 22:22:53,Deallocate File Record Segment,0x2FB7,6,0
