lsn,eventtime,event,filedirectoryname,fullpath,creationtime,modifiedtime,mftmodifiedtime,accessedtime,redo,targetvcn,clusterindex,missingfullpathflaglsn
10007264710,12/25/23 22:28:29,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:28:29,12/25/23 22:28:29,12/25/23 22:28:29,12/25/23 22:28:29,Initialize File Record Segment,0x2FBB,2,0
10007265967,12/25/23 22:28:29,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:28:29,12/25/23 22:28:29,12/25/23 22:28:29,12/25/23 22:28:29,Deallocate File Record Segment,0x2FBB,2,0
10007266152,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:29,12/25/23 22:28:29,12/25/23 22:28:29,Initialize File Record Segment,0x2FBB,2,0
10007267417,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:29,12/25/23 22:28:29,12/25/23 22:28:29,Deallocate File Record Segment,0x2FBB,2,0
10007268387,12/25/23 22:13:23,File Deletion,nodes.dat,\ProgramData\Avast Software\Avast\IDS\malwareprofile\nodes.dat,12/25/23 22:13:23,12/25/23 22:13:26,12/25/23 22:13:26,12/25/23 22:13:26,Deallocate File Record Segment,0x652,4,0
10007276644,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:43,12/25/23 22:28:43,12/25/23 22:28:43,Initialize File Record Segment,0x652,4,0
10007277942,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:43,12/25/23 22:28:43,12/25/23 22:28:43,Deallocate File Record Segment,0x652,4,0
10007283319,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:49,12/25/23 22:28:49,12/25/23 22:28:49,Initialize File Record Segment,0x652,4,0
10007284566,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:49,12/25/23 22:28:49,12/25/23 22:28:49,Deallocate File Record Segment,0x652,4,0
10007284759,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:49,12/25/23 22:28:49,12/25/23 22:28:49,Initialize File Record Segment,0x652,4,0
10007286006,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:49,12/25/23 22:28:49,12/25/23 22:28:49,Deallocate File Record Segment,0x652,4,0
10007291555,12/25/23 22:28:59,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:28:59,12/25/23 22:28:59,12/25/23 22:28:59,12/25/23 22:28:59,Initialize File Record Segment,0x652,4,0
10007292802,12/25/23 22:28:59,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:28:59,12/25/23 22:28:59,12/25/23 22:28:59,12/25/23 22:28:59,Deallocate File Record Segment,0x652,4,0
10007292995,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:59,12/25/23 22:28:59,12/25/23 22:28:59,Initialize File Record Segment,0x652,4,0
10007294242,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:28:59,12/25/23 22:28:59,12/25/23 22:28:59,Deallocate File Record Segment,0x652,4,0
10007295203,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:12,12/25/23 22:29:12,12/25/23 22:29:12,Initialize File Record Segment,0x652,4,0
10007296504,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:12,12/25/23 22:29:12,12/25/23 22:29:12,Deallocate File Record Segment,0x652,4,0
10007296697,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:12,12/25/23 22:29:12,12/25/23 22:29:12,Initialize File Record Segment,0x652,4,0
10007297944,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:12,12/25/23 22:29:12,12/25/23 22:29:12,Deallocate File Record Segment,0x652,4,0
10007303041,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:13,12/25/23 22:29:13,12/25/23 22:29:13,Initialize File Record Segment,0x652,4,0
10007304305,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:13,12/25/23 22:29:13,12/25/23 22:29:13,Deallocate File Record Segment,0x652,4,0
10007304545,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:19,12/25/23 22:29:19,12/25/23 22:29:19,Initialize File Record Segment,0x652,4,0
10007305805,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:19,12/25/23 22:29:19,12/25/23 22:29:19,Deallocate File Record Segment,0x652,4,0
10007305990,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:19,12/25/23 22:29:19,12/25/23 22:29:19,Initialize File Record Segment,0x652,4,0
10007307238,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:19,12/25/23 22:29:19,12/25/23 22:29:19,Deallocate File Record Segment,0x652,4,0
10007311504,12/25/23 22:29:30,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:29:30,12/25/23 22:29:30,12/25/23 22:29:30,12/25/23 22:29:30,Initialize File Record Segment,0x652,4,0
10007312751,12/25/23 22:29:30,File Deletion,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:29:30,12/25/23 22:29:30,12/25/23 22:29:30,12/25/23 22:29:30,Deallocate File Record Segment,0x652,4,0
10007312996,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:30,12/25/23 22:29:30,12/25/23 22:29:30,Initialize File Record Segment,0x652,4,0
10007314245,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:30,12/25/23 22:29:30,12/25/23 22:29:30,Deallocate File Record Segment,0x652,4,0
10007322483,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:43,12/25/23 22:29:43,12/25/23 22:29:43,Initialize File Record Segment,0x652,4,0
10007323737,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:43,12/25/23 22:29:43,12/25/23 22:29:43,Deallocate File Record Segment,0x652,4,0
10007329209,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:49,12/25/23 22:29:49,12/25/23 22:29:49,Initialize File Record Segment,0x652,4,0
10007330468,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:49,12/25/23 22:29:49,12/25/23 22:29:49,Deallocate File Record Segment,0x652,4,0
10007330653,12/25/23 22:26:43,File Creation,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:49,12/25/23 22:29:49,12/25/23 22:29:49,Initialize File Record Segment,0x652,4,0
10007331908,12/25/23 22:26:43,File Deletion,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/23 22:26:43,12/25/23 22:29:49,12/25/23 22:29:49,12/25/23 22:29:49,Deallocate File Record Segment,0x652,4,0
10007336233,12/25/23 22:30:01,File Creation,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/23 22:30:01,12/25/23 22:30:01,12/25/23 22:30:01,12/25/23 22:30:01,Initialize File Record Segment,0x652,4,0
