lf_lsn,eventtime,lf_event,lf_detail,filename,filepath,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,lf_redo,lf_target_vcn,lf_cluster_index,dataset_id,eventtime_dt,merge_key,usn_usn,usn_event_info,usn_source_info,usn_file_attribute,usn_carving_flag,usn_file_reference_number,usn_parent_file_reference_number,source,time_diff_seconds,is_tunneling,is_timestomped,timestamp_type,timestamp_before,timestamp_after,zero_in_nanoseconds
4396068110.0,12/29/22 23:36,Time Reversal Event & Changing FileAttribute,CreationTime : 2022-12-29 23:36:04 -> 2022-12-16 17:28:08(same as IDX_CONTENT_TASKBARHEADLINES.json/ IDX_CONTENT_TASKBARHEADLINES.json~RF32ffa.TMP) & Hidden/ Archive -> Archive,IDX_CONTENT_TASKBARHEADLINES.json.~tmp,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ShellFeeds\IDX_CONTENT_TASKBARHEADLINES.json.~tmp,,,,,Update Resident Value,0x6649,6.0,01-APT17,2022-12-29 23:36:00,\Users\blueangel\AppData\Local\Packages\Microsoft.Windows.Search_cw5n1h2txyewy\LocalState\ShellFeeds\IDX_CONTENT_TASKBARHEADLINES.json.~tmp|IDX_CONTENT_TASKBARHEADLINES.json.~tmp,765607936.0,Basic_Info_Changed,Normal,Archive,,0x000A000000019927,0x000300000001A2B4,both,0.0,False,0,CreationTime,2022-12-29 23:36:04,2022-12-16 17:28:08,False
,12/26/22 14:01,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:01:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733307632.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x001E000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:01,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:01:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733307856.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x001E000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\2e14d917-241b-4965-a001-d8b16d2d71e3.tmp|2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,733322872.0,Basic_Info_Changed,Normal,Archive,,0x004F0000000083FF,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\2e14d917-241b-4965-a001-d8b16d2d71e3.tmp|2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,733323016.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x004F0000000083FF,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\2e14d917-241b-4965-a001-d8b16d2d71e3.tmp|2e14d917-241b-4965-a001-d8b16d2d71e3.tmp,733323872.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x004F0000000083FF,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733324016.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x004F0000000083FF,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733324240.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x004F0000000083FF,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,aab88c81-479f-4463-b629-b66c798e7240.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\aab88c81-479f-4463-b629-b66c798e7240.tmp,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\aab88c81-479f-4463-b629-b66c798e7240.tmp|aab88c81-479f-4463-b629-b66c798e7240.tmp,733340080.0,Basic_Info_Changed,Normal,Archive,,0x000F000000008405,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,aab88c81-479f-4463-b629-b66c798e7240.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\aab88c81-479f-4463-b629-b66c798e7240.tmp,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\aab88c81-479f-4463-b629-b66c798e7240.tmp|aab88c81-479f-4463-b629-b66c798e7240.tmp,733340224.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x000F000000008405,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,aab88c81-479f-4463-b629-b66c798e7240.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\aab88c81-479f-4463-b629-b66c798e7240.tmp,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\aab88c81-479f-4463-b629-b66c798e7240.tmp|aab88c81-479f-4463-b629-b66c798e7240.tmp,733340976.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x000F000000008405,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733341120.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x000F000000008405,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:02:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733341344.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x000F000000008405,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,nodes.dat,\ProgramData\Avast Software\Avast\IDS\malwareprofile\nodes.dat,,,,,,,,01-APT17,2022-12-26 14:02:00,\ProgramData\Avast Software\Avast\IDS\malwareprofile\nodes.dat|nodes.dat,733343976.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated / File_Renamed_New,Normal,Archive,,0x00520000000083FF,0x00060000000198CB,usnjrnl_only,,False,0,,,,False
,12/26/22 14:02,,,nodes.dat,\ProgramData\Avast Software\Avast\IDS\malwareprofile\nodes.dat,,,,,,,,01-APT17,2022-12-26 14:02:00,\ProgramData\Avast Software\Avast\IDS\malwareprofile\nodes.dat|nodes.dat,733344056.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated / File_Renamed_New / File_Closed,Normal,Archive,,0x00520000000083FF,0x00060000000198CB,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\8515175c-de3f-4c57-ab58-c98c8be925a4.tmp|8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,733356464.0,Basic_Info_Changed,Normal,Archive,,0x00610000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\8515175c-de3f-4c57-ab58-c98c8be925a4.tmp|8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,733356608.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x00610000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\8515175c-de3f-4c57-ab58-c98c8be925a4.tmp|8515175c-de3f-4c57-ab58-c98c8be925a4.tmp,733357360.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x00610000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733357504.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x00610000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733357728.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x00610000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,WindowsUpdate.20221226.145311.056.1.etl,\Windows\Logs\WindowsUpdate\WindowsUpdate.20221226.145311.056.1.etl,,,,,,,,01-APT17,2022-12-26 14:03:00,\Windows\Logs\WindowsUpdate\WindowsUpdate.20221226.145311.056.1.etl|WindowsUpdate.20221226.145311.056.1.etl,733360864.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / Content_Indexed_Attr_Changed,Normal,Not_Content_Indexed,,0x00030000000083FB,0x000100000001A7D0,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,WindowsUpdate.20221226.145311.056.1.etl,\Windows\Logs\WindowsUpdate\WindowsUpdate.20221226.145311.056.1.etl,,,,,,,,01-APT17,2022-12-26 14:03:00,\Windows\Logs\WindowsUpdate\WindowsUpdate.20221226.145311.056.1.etl|WindowsUpdate.20221226.145311.056.1.etl,733361008.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / Content_Indexed_Attr_Changed / File_Closed,Normal,Archive / Not_Content_Indexed,,0x00030000000083FB,0x000100000001A7D0,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp|5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,733373424.0,Basic_Info_Changed,Normal,Archive,,0x0019000000008405,0x0004000000055194,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp|5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,733373568.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x0019000000008405,0x0004000000055194,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp|5f0f2580-266a-4e59-8d4a-d5d832c66eb6.tmp,733374320.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x0019000000008405,0x0004000000055194,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\TransportSecurity|TransportSecurity,733374464.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x0019000000008405,0x0004000000055194,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Partitions\msa\TransportSecurity|TransportSecurity,733374688.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x0019000000008405,0x0004000000055194,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\dff909ac-20bb-412b-9ca9-73476ae986dc.tmp|dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,733377368.0,Basic_Info_Changed,Normal,Archive,,0x004E00000000836C,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\dff909ac-20bb-412b-9ca9-73476ae986dc.tmp|dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,733377512.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x004E00000000836C,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\dff909ac-20bb-412b-9ca9-73476ae986dc.tmp|dff909ac-20bb-412b-9ca9-73476ae986dc.tmp,733378264.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x004E00000000836C,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733378408.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x004E00000000836C,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:03,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:03:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733378632.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x004E00000000836C,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp|9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,733391776.0,Basic_Info_Changed,Normal,Archive,,0x00720000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp|9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,733391920.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x00720000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp|9bf1bd01-4269-4c2a-bc62-f221a8c2bcf7.tmp,733392672.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x00720000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733392896.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x00720000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733393120.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x00720000000083AE,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp|40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,733406624.0,Basic_Info_Changed,Normal,Archive,,0x0039000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp|40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,733406768.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x0039000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp|40b86cd0-73b7-4186-b208-6801a4af3b1b.tmp,733407520.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x0039000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733407664.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x0039000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:04,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:04:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733407888.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x0039000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp|6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,733420880.0,Basic_Info_Changed,Normal,Archive,,0x0012000000008407,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp|6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,733421024.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x0012000000008407,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp|6ca0d5b9-ab91-4f34-8b64-53203883ae9f.tmp,733421792.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x0012000000008407,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733421936.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x0012000000008407,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733422160.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x0012000000008407,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp|d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,733435008.0,Basic_Info_Changed,Normal,Archive,,0x004B000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp|d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,733435152.0,Basic_Info_Changed / Access_Right_Changed,Normal,Archive,,0x004B000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp|d1cf10eb-ea8f-425a-96ed-def6eb7f7f80.tmp,733435904.0,Basic_Info_Changed / File_Renamed_Old / Access_Right_Changed,Normal,Archive,,0x004B000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733436048.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed,Normal,Archive,,0x004B000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
,12/26/22 14:05,,,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,,,,01-APT17,2022-12-26 14:05:00,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity|TransportSecurity,733436272.0,Basic_Info_Changed / File_Renamed_New / Access_Right_Changed / File_Closed,Normal,Archive,,0x004B000000008402,0x000200000001B982,usnjrnl_only,,False,0,,,,False
