lf_lsn,eventtime,lf_event,lf_detail,filename,filepath,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,lf_redo,lf_target_vcn,lf_cluster_index,case_id,eventtime_dt,merge_key,usn_usn,usn_event_info,usn_source_info,usn_file_attribute,usn_carving_flag,usn_file_reference_number,usn_parent_file_reference_number,source,time_diff_seconds,is_tunneling,is_timestomped
10586705865.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:09/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:09,WindowsUpdate.20231225.164824.113.82.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.82.etl,,,,,Update Resident Value,0x3281,0.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.82.etl|WindowsUpdate.20231225.164824.113.82.etl,1754206352.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA04,0x004700000000C24C,both,0.0,False,0
10586706646.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:16/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:16,WindowsUpdate.20231225.164824.113.83.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.83.etl,,,,,Update Resident Value,0x3281,2.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.83.etl|WindowsUpdate.20231225.164824.113.83.etl,1754207072.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA05,0x004700000000C24C,both,0.0,False,0
10586707424.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:24/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:24,WindowsUpdate.20231225.164824.113.84.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.84.etl,,,,,Update Resident Value,0x3281,4.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.84.etl|WindowsUpdate.20231225.164824.113.84.etl,1754207792.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA06,0x004700000000C24C,both,0.0,False,0
10586708246.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:33/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:33,WindowsUpdate.20231225.164824.113.85.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.85.etl,,,,,Update Resident Value,0x3282,0.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.85.etl|WindowsUpdate.20231225.164824.113.85.etl,1754208512.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA08,0x004700000000C24C,both,0.0,False,0
10586709938.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:46/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:46,WindowsUpdate.20231225.164824.113.86.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.86.etl,,,,,Update Resident Value,0x3282,2.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.86.etl|WindowsUpdate.20231225.164824.113.86.etl,1754209232.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA09,0x004700000000C24C,both,0.0,False,0
10586710783.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:54/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:12:54,WindowsUpdate.20231225.164824.113.87.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.87.etl,,,,,Update Resident Value,0x3282,6.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.87.etl|WindowsUpdate.20231225.164824.113.87.etl,1754209952.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA0B,0x004700000000C24C,both,0.0,False,0
10586711613.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:27:06/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:27:06,WindowsUpdate.20231225.164824.113.88.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.88.etl,,,,,Update Resident Value,0x3283,0.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.88.etl|WindowsUpdate.20231225.164824.113.88.etl,1754210736.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA0C,0x004700000000C24C,both,0.0,False,0
10586712386.0,12/31/23 0:21:17,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:27:06/ MFTModifiedTime : 2023-12-31 00:21:17 -> 2023-12-25 16:27:06,WindowsUpdate.20231225.164824.113.89.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.89.etl,,,,,Update Resident Value,0x3283,2.0,5,2023-12-31 00:21:17,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.164824.113.89.etl|WindowsUpdate.20231225.164824.113.89.etl,1754211456.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA0D,0x004700000000C24C,both,1.0,False,0
10586713174.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 16:50:12/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 16:50:12,WindowsUpdate.20231225.173759.428.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.173759.428.1.etl,,,,,Update Resident Value,0x3283,6.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.173759.428.1.etl|WindowsUpdate.20231225.173759.428.1.etl,1754212176.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA0F,0x004700000000C24C,both,0.0,False,0
10586714030.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 16:56:16/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 16:56:16,WindowsUpdate.20231225.173759.428.2.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.173759.428.2.etl,,,,,Update Resident Value,0x3284,0.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.173759.428.2.etl|WindowsUpdate.20231225.173759.428.2.etl,1754212896.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA10,0x004700000000C24C,both,0.0,False,0
10586714809.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:12:37/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:12:37,WindowsUpdate.20231225.175817.420.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.175817.420.1.etl,,,,,Update Resident Value,0x3284,2.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.175817.420.1.etl|WindowsUpdate.20231225.175817.420.1.etl,1754213616.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA11,0x004700000000C24C,both,0.0,False,0
10586715583.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:28:45/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:28:45,WindowsUpdate.20231225.181843.333.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.181843.333.1.etl,,,,,Update Resident Value,0x3284,4.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.181843.333.1.etl|WindowsUpdate.20231225.181843.333.1.etl,1754214400.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA12,0x004700000000C24C,both,0.0,False,0
10586716415.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:40:43/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:40:43,WindowsUpdate.20231225.183040.874.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.183040.874.1.etl,,,,,Update Resident Value,0x3284,6.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.183040.874.1.etl|WindowsUpdate.20231225.183040.874.1.etl,1754215120.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA13,0x004700000000C24C,both,0.0,False,0
10586717194.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:59:46/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 17:59:46,WindowsUpdate.20231225.184944.109.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.184944.109.1.etl,,,,,Update Resident Value,0x3285,0.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.184944.109.1.etl|WindowsUpdate.20231225.184944.109.1.etl,1754215840.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA14,0x004700000000C24C,both,0.0,False,0
10586717965.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 18:20:50/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 18:20:50,WindowsUpdate.20231225.191048.081.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.191048.081.1.etl,,,,,Update Resident Value,0x3285,6.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.191048.081.1.etl|WindowsUpdate.20231225.191048.081.1.etl,1754216560.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA17,0x004700000000C24C,both,0.0,False,0
10586718744.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 18:40:43/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 18:40:43,WindowsUpdate.20231225.193041.301.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.193041.301.1.etl,,,,,Update Resident Value,0x3286,2.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.193041.301.1.etl|WindowsUpdate.20231225.193041.301.1.etl,1754217280.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA19,0x004700000000C24C,both,0.0,False,0
10586719517.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 19:40:43/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 19:40:43,WindowsUpdate.20231225.203041.323.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.203041.323.1.etl,,,,,Update Resident Value,0x3287,4.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.203041.323.1.etl|WindowsUpdate.20231225.203041.323.1.etl,1754218000.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000300000000CA1E,0x004700000000C24C,both,0.0,False,0
10586721000.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 20:40:43/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 20:40:43,WindowsUpdate.20231225.213041.312.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.213041.312.1.etl,,,,,Update Resident Value,0x3288,2.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.213041.312.1.etl|WindowsUpdate.20231225.213041.312.1.etl,1754218784.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA21,0x004700000000C24C,both,0.0,False,0
10586721771.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 21:40:43/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 21:40:43,WindowsUpdate.20231225.223041.336.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.223041.336.1.etl,,,,,Update Resident Value,0x3288,4.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.223041.336.1.etl|WindowsUpdate.20231225.223041.336.1.etl,1754219504.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA22,0x004700000000C24C,both,0.0,False,0
10586722550.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 22:28:20/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 22:28:20,WindowsUpdate.20231225.231817.373.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.231817.373.1.etl,,,,,Update Resident Value,0x3289,0.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.231817.373.1.etl|WindowsUpdate.20231225.231817.373.1.etl,1754220224.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA24,0x004700000000C24C,both,0.0,False,0
10586723321.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 23:00:44/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 23:00:44,WindowsUpdate.20231225.235013.988.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.235013.988.1.etl,,,,,Update Resident Value,0x3289,2.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231225.235013.988.1.etl|WindowsUpdate.20231225.235013.988.1.etl,1754220944.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA25,0x004700000000C24C,both,0.0,False,0
10586724100.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 23:17:22/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 23:17:22,WindowsUpdate.20231226.000148.623.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.000148.623.1.etl,,,,,Update Resident Value,0x3289,6.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.000148.623.1.etl|WindowsUpdate.20231226.000148.623.1.etl,1754221664.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA27,0x004700000000C24C,both,0.0,False,0
10586725765.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 23:33:23/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-25 23:33:23,WindowsUpdate.20231226.001944.806.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.001944.806.1.etl,,,,,Update Resident Value,0x328A,2.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.001944.806.1.etl|WindowsUpdate.20231226.001944.806.1.etl,1754222384.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA29,0x004700000000C24C,both,0.0,False,0
10586726593.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-26 00:02:07/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-26 00:02:07,WindowsUpdate.20231226.005434.402.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.005434.402.1.etl,,,,,Update Resident Value,0x328B,0.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.005434.402.1.etl|WindowsUpdate.20231226.005434.402.1.etl,1754223168.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA2C,0x004700000000C24C,both,0.0,False,0
10586727364.0,12/31/23 0:21:18,Time Reversal Event,ModifiedTime : 2023-12-31 00:21:18 -> 2023-12-26 00:21:48/ MFTModifiedTime : 2023-12-31 00:21:18 -> 2023-12-26 00:21:48,WindowsUpdate.20231226.010558.490.1.etl,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.010558.490.1.etl,,,,,Update Resident Value,0x328B,2.0,5,2023-12-31 00:21:18,\Windows\Temp\_5E63EBB8-552A-4ABA-B509-C001D444F31C\WindowsUpdate.20231226.010558.490.1.etl|WindowsUpdate.20231226.010558.490.1.etl,1754223888.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000CA2D,0x004700000000C24C,both,0.0,False,0
